"Player Code","Nickname","Username","Language","Big blind","Number of seats at table","Game type","Bet type","Game code name","Session start date & time","Session end date & time","Session duration (in mins)","Table ID","Table name","Poker Game Session Code","Session serial","Session ip","Gamelist code/ID","Hands played","Hands Won","Total bets","Total wins","Total profit/loss","Rake generated","# of raked hands","Award iPoints","Status iPoints","Turn time","Chips min","Chips max","Original currency","Anonymous Table","Client platform","Currency"
"36870761","biggeoffk1","507427910","English","0.2","6","Holdem","No limit","PS_POK_HE_CASH","2026-03-14 20:03:36","2026-03-14 21:52:31","108.92","1137278534","UK&Ire 6-max 0.10/0.20 VI","8592559821","742c9e4eb7dac02e8d9416e9b670d65b","86.185.135.7","193511","152","38","92.59","116.81","24.22","3.36","78","50.33","40.27","20","6","20","GBP","No","Platform WEB - mobile","GBP"
"38452189","chae4ek","chaechek","Russian","0.1","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 22:05:42","2026-03-14 22:05:45","0.05","893508570","Filignano","8592681961","qomcbk14370","46.138.229.46","169171","0","0","0","0","0","0","0","0","0","20","4","10","EUR","No","Platform QT - windows desktop","EUR"
"39427489","7273","ARESA","English","0.5","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 16:18:50","2026-03-14 16:23:47","4.95","888539495","Altkalen","8592371815","oa4qnk12333","45.137.77.179","169251","10","2","16.05","19.43","3.38","0.27","1","8.18","2.73","20","20","50","EUR","No","Platform QT - windows desktop","EUR"
"30527185","JohnSmith74","JohnSmith74","English","0.5","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 03:53:14","2026-03-14 04:22:02","28.8","893508436","Glucksburg","8592113221","adrali11461","37.113.108.11","169251","39","7","33.01","24.27","-8.74","1.24","9","12.42","12.42","20","20","50","EUR","No","Platform QT - windows desktop","EUR"
"34124316","Tristeza26","derecho.utp","English","4","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 21:40:16","2026-03-14 21:40:17","0.02","894336630","Eggstatt","8592653807","copakk18587","149.88.104.143","169371","0","0","0","0","0","0","0","0","0","20","160","400","EUR","No","Platform QT - windows desktop","EUR"
"30336004","letelioblaka","vitja_","English","1","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 21:06:51","2026-03-14 21:08:18","1.45","889642989","Delebio","8592621234","bk0pfk10118","109.252.156.122","169291","3","0","1","0","-1","0","0","0","0","20","40","100","EUR","No","Platform QT - windows desktop","EUR"
"38813062","DjokX","DjokX","English","2","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 20:14:22","2026-03-14 20:22:05","7.72","888545398","Altarejos","8592570009","gq2lfk12139","46.183.184.49","169331","13","3","68.89","125.38","56.49","1.91","2","57.17","19.06","20","80","200","EUR","No","Platform QT - windows desktop","EUR"
"28529487","runnersweet92","IGR021","English","0.1","5","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 15:47:35","2026-03-14 16:54:22","66.78","1125952944","Premium Table 16 IV","8592353030","2b338330e1623d9a375ede6e12daa893","31.104.155.184","174831","113","23","94.17","67.17","-27","4.16","74","0","41.66","20","3","10","EUR","No","Platform WEB - Standalone Desktop","EUR"
"28761778","IIIIIII1IIIIIII","Trisha","English","2","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 10:28:06","2026-03-14 10:28:36","0.5","888545398","Altarejos","8592210359","7nddok12030","178.208.232.28","169331","0","0","0","0","0","0","0","0","0","20","80","200","EUR","No","Platform QT - windows desktop","EUR"
"39412217","simakoistheone","6377751","English","0.04","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 02:07:41","2026-03-14 02:07:45","0.07","817833727","Fuchsstadt","8592083577","mh0sok14696","188.117.251.118","169131","0","0","0","0","0","0","0","0","0","15","1.6","4","EUR","No","Platform QT - windows desktop","EUR"
"39687002","OM2233","11656136","English","0.04","6","Holdem","No limit","PS_POK_HE_CASH","2026-03-14 11:00:20","2026-03-14 11:00:23","0.05","1137216422","UK&Ire 6-max 0.02/0.04 I","8592220682","AD2F3B40-0BCD-434B-B59F-2409ACF99163","82.132.238.135","193501","0","0","0","0","0","0","0","0","0","20","1.2","4","GBP","No","Platform Mobile Native - iOS Smartphone (iPhone)","GBP"
"28759848","Monaglo","gRFIbmWo","English","0.04","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 19:31:11","2026-03-14 21:36:26","125.25","817840581","Isorella","8592530034","0100065f94ffb411bcea8ad38bd00484","88.90.59.79","169131","199","50","34.89","33.44","-1.45","1.61","67","16.06","16.06","15","1.6","4","EUR","No","Platform WEB - mobile","EUR"
"36198994","yourdarling","1001074830","Spanish","0.02","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 18:37:30","2026-03-14 18:53:51","16.35","817764791","Lodine","8592483613","dh56ik15584","179.6.34.52","169541","30","3","0.78","1.32","0.54","0.03","3","0.31","0.31","15","0.8","2","EUR","No","Platform QT - windows desktop","EUR"
"39197432","naira1975","naira1975","English","2","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 21:01:32","2026-03-14 21:01:33","0.02","888539336","Acheres","8592615450","oaiejk17238","190.139.42.49","169331","0","0","0","0","0","0","0","0","0","20","80","200","EUR","No","Platform QT - windows desktop","EUR"
"35862646","samurasensei","6l4ck","English","1","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 12:21:33","2026-03-14 12:22:04","0.52","888547008","Brovst","8592250543","2f6qmk15043","194.34.236.18","169291","0","0","0","0","0","0","0","0","0","20","40","100","EUR","No","Platform QT - windows desktop","EUR"
"32561763","xF0Ph1x","-F0Ph1-","English","20","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 01:31:55","2026-03-14 01:31:56","0.02","1037419464","Nevada","8592051770","aqbfth10508","85.94.184.82","185401","0","0","0","0","0","0","0","0","0","20","800","2000","EUR","No","Platform QT - windows desktop","EUR"
"35480804","VanBuuren","Pericles","English","4","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 18:14:01","2026-03-14 18:14:06","0.08","1012778184","Hinte","8592461846","rsmbdj11674","45.85.251.149","169371","0","0","0","0","0","0","0","0","0","20","160","400","EUR","No","Platform QT - windows desktop","EUR"
"32012463","RentalCar","jorgepereza","English","6","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 19:30:07","2026-03-14 19:31:37","1.5","947634576","Durrington","8592428089","6j3knk14877","46.172.239.87","165611","0","0","0","0","0","0","0","0","0","20","240","600","EUR","No","Platform QT - windows desktop","EUR"
"32970426","Jyrginho","110689655","Swedish","5","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 14:53:33","2026-03-14 15:13:45","20.2","1055505480","Linköping 11","8592323234","de76d752-32bd-421f-991a-1320c301985f","90.129.98.201","187431","30","5","495.75","265.8","-229.95","15.23","8","0","456.9","20","200","1000","SEK","No","Platform Mobile Native - Android Smartphone","SEK"
"36097596","dancer415","863246","Greek","0.04","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 21:49:47","2026-03-14 22:00:49","11.03","817838472","Isera","8592667258","qls4nj12373","188.117.226.204","169131","20","3","1.32","1.48","0.16","0.01","3","0.09","1.14","15","1.6","4","EUR","No","Platform QT - windows desktop","EUR"
"38369953","eaglemature112","SICKOWEN","English","0.1","5","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 09:44:32","2026-03-14 10:17:44","33.2","1125953349","Premium Table 16 IX","8592195957","d771d0a12a3e80dc5b050e3a4af19b71","90.202.7.110","174831","47","23","68.66","59.09","-9.57","3.62","19","0","36.19","20","3","10","EUR","No","Platform WEB - mobile","EUR"
"30916108","Niall911","45666895","English","0.1","6","Omaha","Pot limit","PS_POK_OH_CASH","2026-03-14 07:50:13","2026-03-14 08:35:32","45.32","817748311","Ashil'ta","8592164918","AFD97BEF-0EAF-4652-80E9-1BF5EECBC462","51.186.27.183","167331","49","14","56.33","59.27","2.94","3.18","44","63.55","63.55","20","4","10","EUR","No","Platform Mobile Native - iOS Smartphone (iPhone)","EUR"
"39490546","RiverPlate17","canos1s","English","0.1","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 21:20:11","2026-03-14 21:23:49","3.63","888555176","Catrine","8592635961","9od6ok15550","167.62.240.21","169171","8","1","1.4","1.5","0.1","0","1","0.1","0.03","20","4","10","EUR","No","Platform QT - windows desktop","EUR"
"17572395","Juiceman15","JUICEMAN15","English","0.1","5","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 03:04:41","2026-03-14 03:05:35","0.9","886114275","Premium Table 16j","8592102296","107fd7a5add00ac933d32d9e0fafc5d6","68.147.169.28","174831","1","0","3","0","-3","0.25","1","0","2.49","20","3","10","EUR","No","Platform WEB - Standalone Mobile","EUR"
"39125733","MuRTaZZ","MuRTaZ","English","0.5","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 19:18:20","2026-03-14 19:18:48","0.47","888539673","Belozersk","8592518220","qtp2rk16751","46.202.205.150","169251","0","0","0","0","0","0","0","0","0","20","20","50","EUR","No","Platform QT - windows desktop","EUR"
"28363060","JMART6","THANKMENOW1","English","0.1","5","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 09:29:07","2026-03-14 09:48:06","18.98","1125952944","Premium Table 16 IV","8592191289","ttejnj18664","213.67.4.153","174831","19","6","4.11","2.66","-1.45","0.23","10","0","2.27","20","3","10","EUR","No","Platform QT - windows desktop","EUR"
"30414790","YaOleg1","YaOleg","English","0.5","6","Omaha","Pot limit","PS_POK_OH_CASH","2026-03-14 22:03:55","2026-03-14 22:03:57","0.03","817781774","Dobrokoz","8592680165","5mphpk19436","194.32.222.92","167401","0","0","0","0","0","0","0","0","0","20","20","50","EUR","No","Platform QT - windows desktop","EUR"
"30699621","AnneHaHaNoWay","COUR4GE","English","0.5","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 01:52:41","2026-03-14 01:52:48","0.12","893508278","Druzbice","8592077980","qnaomk11964","136.169.148.88","169251","0","0","0","0","0","0","0","0","0","20","20","50","EUR","No","Platform QT - windows desktop","EUR"
"29774717","xxHaZyoyo","XXHAZYOYO","English","2","5","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 21:53:50","2026-03-14 21:55:52","2.03","1011613005","Premium Table 13c","8592671249","qhrark17072","90.195.175.8","184601","3","1","14.3","8","-6.3","0.42","1","0","4.15","20","60","200","EUR","No","Platform QT - windows desktop","EUR"
"35906802","Crooops","Croops","English","0.25","6","Holdem","No limit","PS_POK_HE_CASH","2026-03-14 10:11:28","2026-03-14 10:11:32","0.07","1146172264","Asopia","8592204514","viglsj18212","173.239.217.153","194601","0","0","0","0","0","0","0","0","0","20","10","25","EUR","No","Platform QT - windows desktop","EUR"
"31232780","garrinch1","garrinch","Russian","0.2","6","5 Card Omaha","Pot limit","PS_POK_OH5_CASH","2026-03-14 23:31:49","2026-03-14 23:42:34","10.75","1042131789","Belleville","8592748743","c11vok16580","128.204.79.32","186021","9","1","2.7","3.42","0.72","0.12","4","1.21","1.21","20","8","20","EUR","No","Platform QT - windows desktop","EUR"
"39493953","Chessing","Chessing","English","0.25","6","Holdem","No limit","PS_POK_HE_CASH","2026-03-14 20:35:53","2026-03-14 20:36:23","0.5","1146398826","Camprodon","8592590678","rpr6ok13599","95.214.114.11","194601","0","0","0","0","0","0","0","0","0","20","10","25","EUR","No","Platform QT - windows desktop","EUR"
"38795437","Aalexandr111","Aalexandr111","Russian","0.04","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 19:57:07","2026-03-14 20:15:24","18.28","817752229","Endirey","8592553990","nb1eik10019","88.155.51.66","169131","30","9","4.03","2.71","-1.32","0.15","7","1.55","1.55","15","1.6","4","EUR","No","Platform QT - MAC","EUR"
"32167348","klangen78","112564093","Swedish","2","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 11:20:19","2026-03-14 11:36:12","15.88","1055502597","Umeå 13","8592227923","7cb13d5de259e861c2dbbfa0e226cdd9","83.140.76.210","187421","30","7","221.19","305.19","84","6.94","13","0","208.06","20","80","400","SEK","No","Platform WEB - mobile","SEK"
"36680544","matrixcharm61","997D0E893B174A7A990402546F486835","Spanish","0.1","5","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 06:06:08","2026-03-14 06:06:11","0.05","886123476","Premium Table 16k","8592139691","aa846379fb045b384a2113e8d2f746e6","181.167.221.211","174831","0","0","0","0","0","0","0","0","0","20","3","10","EUR","No","Platform WEB - desktop","EUR"
"32815533","IamDory","boykaop","English","6","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 22:29:30","2026-03-14 22:29:44","0.23","947634576","Durrington","8592702499","aqbfth10508","167.57.21.36","165611","0","0","0","0","0","0","0","0","0","20","240","600","EUR","No","Platform QT - windows desktop","EUR"
"33983771","Ark143","Arlekin143","Russian","0.2","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 13:15:35","2026-03-14 13:15:40","0.08","1087123453","Eskilstuna","8592275601","dscepk14688","176.213.208.30","169211","0","0","0","0","0","0","0","0","0","20","8","20","EUR","No","Platform QT - windows desktop","EUR"
"34129544","DDavid011","DDavid01","Czech","0.02","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 11:04:11","2026-03-14 11:20:04","15.88","817751583","Espeland","8592222007","2b2ecj18344","109.80.49.186","169541","22","0","0.18","0","-0.18","0","2","0.2","0.04","15","0.8","2","EUR","No","Platform QT - windows desktop","EUR"
"36779954","kramer147","1247935069","English","20","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 23:20:10","2026-03-14 23:22:11","2.02","1037417639","Maine","8592740947","1ac2690ec21c309765bacf2ed4842ee1","89.8.5.206","185401","0","0","0","0","0","0","0","0","0","20","800","2000","EUR","No","Platform WEB - mobile","EUR"
"30278948","voxfat1","BURN1NG","English","0.5","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 19:42:23","2026-03-14 19:42:54","0.52","888629909","Brezolupy","8592540365","g0ksmk16004","88.201.206.190","169251","0","0","0","0","0","0","0","0","0","20","20","50","EUR","No","Platform QT - windows desktop","EUR"
"28883124","Balykchy","Bom001","English","0.1","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 13:09:15","2026-03-14 13:10:02","0.78","893509819","Vallet","8592271600","c5v6nk11950","79.127.162.81","169171","0","0","0","0","0","0","0","0","0","20","4","10","EUR","No","Platform QT - windows desktop","EUR"
"34428576","humus3000","humus3000","English","2","6","Omaha","Pot limit","PS_POK_OH_CASH","2026-03-14 06:48:10","2026-03-14 06:53:16","5.1","818177893","Ahetze","8592148774","i7qkdk19209","31.146.146.115","167461","6","2","64.17","86.15","21.98","0.91","1","9.1","9.1","20","80","200","EUR","No","Platform QT - windows desktop","EUR"
"28843026","Infaltil","99bb","English","4","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 16:52:25","2026-03-14 16:55:54","3.48","894336630","Eggstatt","8592391209","gkmenk13936","89.143.171.127","169371","5","2","72.7","93.6","20.9","0.5","1","5","5","20","160","400","EUR","No","Platform QT - windows desktop","EUR"
"30268595","PreferBaccarat","43R8575821","English","0.02","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 18:46:02","2026-03-14 19:00:42","14.67","817750308","Castellaro","8592490914","e6imhk15068","84.243.237.18","169541","23","2","0.53","0.11","-0.42","0.02","3","0","1.42","15","0.8","2","EUR","No","Platform QT - windows desktop","EUR"
"33619386","TCrawford","T.Crawford.","English","0.5","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 20:18:50","2026-03-14 20:19:21","0.52","888539341","Akmene","8592574774","mrtr3k15005","186.35.220.11","169251","0","0","0","0","0","0","0","0","0","20","20","50","EUR","No","Platform QT - windows desktop","EUR"
"35928955","lobsterpizze","lobsterpizze","English","0.5","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 20:39:35","2026-03-14 20:39:37","0.03","888539494","Alcalali","8592594102","cmnsmk19061","94.190.2.79","169251","0","0","0","0","0","0","0","0","0","20","20","50","EUR","No","Platform QT - windows desktop","EUR"
"39703316","KubicK","Kubick","English","0.2","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 11:12:16","2026-03-14 11:15:21","3.08","1087129337","Halmstad","8592224986","goh0rk10585","45.150.49.118","169211","7","2","0.8","1.1","0.3","0","0","0","0","20","8","20","EUR","No","Platform QT - windows desktop","EUR"
"32549322","WWSF42","badbutlucky","English","4","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 22:52:36","2026-03-14 22:53:06","0.5","894336630","Eggstatt","8592721024","aqbfth10508","2.57.171.130","169371","0","0","0","0","0","0","0","0","0","20","160","400","EUR","No","Platform QT - windows desktop","EUR"
"36399143","Juans2ip","Juans2ip","English","1","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 21:12:40","2026-03-14 21:14:53","2.22","888547008","Brovst","8592626268","9ocbrk13382","190.3.50.128","169291","4","0","1.5","0","-1.5","0","0","0","0","20","40","100","EUR","No","Platform QT - windows desktop","EUR"
"32712383","4maggio","4maggio","English","10","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 16:12:59","2026-03-14 16:31:07","18.13","888540476","Apice","8592344164","4od83k17029","84.236.2.65","165661","23","4","510.55","692.55","182","4.07","4","122.08","40.69","20","200","500","EUR","No","Platform QT - windows desktop","EUR"
"39671566","xXBillYonKaXx","xXBillYonKaXx","English","0.5","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 16:49:55","2026-03-14 17:07:23","17.47","888706234","Cuci","8592393014","frrgqk10459","2.58.74.220","169251","27","2","35.57","2.6","-32.97","1.6","3","47.9","15.97","20","20","50","EUR","No","Platform QT - windows desktop","EUR"
"34124316","Tristeza26","derecho.utp","English","4","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 21:35:59","2026-03-14 21:36:24","0.42","895732324","Estevelles","8592653716","copakk18587","149.88.104.143","169371","0","0","0","0","0","0","0","0","0","20","160","400","EUR","No","Platform QT - windows desktop","EUR"
"32331343","Shadursky","Shadursky","English","0.5","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 19:46:05","2026-03-14 19:46:07","0.03","893508381","Farnstadt","8592543622","j5blbk17536","95.104.176.37","169251","0","0","0","0","0","0","0","0","0","20","20","50","EUR","No","Platform QT - windows desktop","EUR"
"30531127","Mercur1aLft","lambada208","English","0.5","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 18:49:39","2026-03-14 18:49:41","0.03","888629909","Brezolupy","8592493954","hjro2k16080","95.161.223.201","169251","0","0","0","0","0","0","0","0","0","20","20","50","EUR","No","Platform QT - windows desktop","EUR"
"31016969","Marmitemaisie","7360647","English","0.1","6","Holdem","No limit","PS_POK_HE_CASH","2026-03-14 08:55:49","2026-03-14 09:03:41","7.87","1137250185","UK&Ire 6-max 0.05/0.10 V","8592182160","B86920B3-AF4B-4C96-BDF8-F7C70524C4C0","94.13.215.103","193491","11","1","7","1","-6","0.31","9","4.99","3.74","20","3","10","GBP","No","Platform Mobile Native - iOS Smartphone (iPhone)","GBP"
"31896489","OGPori","Porotinho","English","6","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 16:53:42","2026-03-14 16:53:48","0.1","976291131","Dvor","8592395280","9me3pj11306","201.179.58.48","165611","0","0","0","0","0","0","0","0","0","20","240","600","EUR","No","Platform QT - windows desktop","EUR"
"29823987","Esk0barr","Up4ik88","English","0.5","2","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 09:48:56","2026-03-14 12:29:53","160.95","817750232","Aldeboarn","8592196925","m7m2hj10115","5.43.155.128","168981","4","1","7.75","5.23","-2.52","0.37","3","3.7","3.7","20","20","50","EUR","No","Platform QT - windows desktop","EUR"
"36405635","Y0urfath3r","BATUTA94","English","0.2","6","Omaha","Pot limit","PS_POK_OH_CASH","2026-03-14 22:48:11","2026-03-14 23:05:16","17.08","817763763","Bokovskaya","8592717764","243CF079-2064-4A6C-9A75-FA87930B07A7","80.233.39.242","167371","18","3","53.53","54.87","1.34","2.67","11","66.77","53.41","20","8","20","EUR","No","Platform Mobile Native - iOS Smartphone (iPhone)","EUR"
"35157444","Dansbank78","108720487","Swedish","0.2","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 22:58:25","2026-03-14 23:00:48","2.38","1055531743","Kalmar 18","8592725699","85216C3F-907F-4C49-80CD-55EF701CF848","45.13.191.67","187401","2","0","19.96","0","-19.96","0.8","1","0","23.88","20","8","40","SEK","No","Platform Mobile Native - iOS Smartphone (iPhone)","SEK"
"23464350","HilarioMontepina","ELECTRICKFC","English","2","5","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 21:20:08","2026-03-14 21:20:12","0.07","1011623704","Premium Table 13d","8592635914","s9kn0k19211","90.202.237.238","184601","0","0","0","0","0","0","0","0","0","20","60","200","EUR","No","Platform QT - windows desktop","EUR"
"36924000","Bru87sky","509853225","English","1","6","Holdem","No limit","PS_POK_HE_CASH","2026-03-14 16:46:25","2026-03-14 16:51:42","5.28","1137216577","UK&Ire Spin Up 0.50/1 I","8592390572","cb9cb340b367c2f39698f14a11e90e95","77.99.8.170","193461","18","4","42.75","32.75","-10","1.63","7","24.42","19.54","20","3","10","GBP","No","Platform WEB - mobile","GBP"
"30521997","FullThrottle","paltusfish","English","0.2","6","Omaha","Pot limit","PS_POK_OH_CASH","2026-03-14 15:39:27","2026-03-14 15:39:34","0.12","817746667","Ansalta","8592348308","ocv4ci11585","46.148.255.170","167371","0","0","0","0","0","0","0","0","0","20","8","20","EUR","No","Platform QT - windows desktop","EUR"
"30913222","nippu4891","9972596","Finnish","0.2","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 12:49:58","2026-03-14 14:04:29","74.52","1087122812","Arvika","8592263042","602aa31dd00c00d64b0280b40481dfdb","83.245.254.195","169211","110","25","64.19","54.18","-10.01","2.46","49","0","73.76","20","8","20","EUR","No","Platform WEB - mobile","EUR"
"36668156","Taemin23","Taemin23","English","0.5","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 08:54:48","2026-03-14 08:54:51","0.05","888539341","Akmene","8592180838","j23ahk17928","190.114.32.54","169251","0","0","0","0","0","0","0","0","0","20","20","50","EUR","No","Platform QT - windows desktop","EUR"
"35856107","IllIIlIIllIllIl","IllIIlIIllIllIl","English","2","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 00:32:34","2026-03-14 00:32:34","0","888540197","Agullana","8592041228","r8bl0k13801","181.47.81.75","169331","0","0","0","0","0","0","0","0","0","20","80","200","EUR","No","Platform QT - windows desktop","EUR"
"35469229","PassiveTroller","PassiveTroller","English","1","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 01:18:46","2026-03-14 01:18:53","0.12","889642989","Delebio","8592063392","v83alk10091","5.182.38.198","169291","0","0","0","0","0","0","0","0","0","20","40","100","EUR","No","Platform QT - windows desktop","EUR"
"39680908","Jojo655","7915953","Greek","0.02","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 14:31:04","2026-03-14 14:40:05","9.02","817763216","Liestal","8592312923","hq4eqk10047","37.6.124.184","169541","14","1","0.32","0.13","-0.19","0.01","2","0.05","0.77","15","0.8","2","EUR","No","Platform QT - windows desktop","EUR"
"30445930","DeaMac1","DeaMac","English","0.5","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 08:52:03","2026-03-14 09:07:38","15.58","888629909","Brezolupy","8592181197","4n24ri15564","194.4.51.171","169251","16","4","16.4","20.38","3.98","0.16","4","1.61","1.61","20","20","50","EUR","No","Platform QT - windows desktop","EUR"
"33371991","Bloofus","Bloofus","English","2","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 22:10:51","2026-03-14 22:11:07","0.27","888539646","Agres","8592642642","mhf15j11445","77.81.142.47","169331","0","0","0","0","0","0","0","0","0","20","80","200","EUR","No","Platform QT - windows desktop","EUR"
"33116517","panthercastle9","ALLWAYSLAUGH85","English","0.1","5","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 15:42:54","2026-03-14 16:08:25","25.52","1119727828","Premium Table 16 II","8592350347","2fce2eb6-34b7-42df-bcd4-669388beaa6d","92.40.187.102","174831","28","3","5.61","1.28","-4.33","0.43","11","0","4.29","20","3","10","EUR","No","Platform Mobile Native - Android Smartphone","EUR"
"28770967","sanchoIV","sanchoIV","Russian","0.02","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 13:48:51","2026-03-14 14:28:04","39.22","817762239","Kitzscher","8592291867","7gtrhk15102","90.150.253.80","169541","78","6","1.69","1.82","0.13","0.01","5","0.11","0.11","15","0.8","2","EUR","No","Platform QT - windows desktop","EUR"
"33646671","whocarez123","whocarez123","Czech","0.5","6","Omaha","Pot limit","PS_POK_OH_CASH","2026-03-14 19:22:36","2026-03-14 19:28:58","6.37","817777813","Burriana","8592522225","4kt4ok12408","78.156.150.198","167401","9","2","85.62","25.34","-60.28","3.1","4","1117.63","74.51","20","20","50","EUR","No","Platform QT - windows desktop","EUR"
"34124316","Tristeza26","derecho.utp","English","4","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 20:09:35","2026-03-14 20:12:33","2.97","1012777734","Gemmingen","8592565770","copakk18587","149.88.104.143","169371","5","1","6","6","0","0.1","1","3","1","20","160","400","EUR","No","Platform QT - windows desktop","EUR"
"36919748","keenan1993sky","505285863","English","0.2","6","Holdem","No limit","PS_POK_HE_CASH","2026-03-14 01:22:53","2026-03-14 02:03:01","40.13","1137216965","UK&Ire 6-max 0.10/0.20 I","8592066253","D26019C9-3521-4322-894E-524A84D53B7B","92.238.180.229","193511","66","26","78.97","68.97","-10","2.4","27","36.08","28.81","20","6","20","GBP","No","Platform Mobile Native - iOS Smartphone (iPhone)","GBP"
"32617523","gunshadow972","RAY3252","English","0.04","5","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 19:48:46","2026-03-14 20:43:08","54.37","923304352","Premium Table 19j","8592546153","dc2833decfff431b02b79e3c18a3a0c7","80.2.187.18","174821","74","28","14.67","16.23","1.56","0.8","42","0","7.94","20","1","5","EUR","No","Platform WEB - desktop","EUR"
"35328116","ChapM1","ChapM","English","0.5","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 18:00:15","2026-03-14 18:13:25","13.17","893508296","Eugendorf","8592450813","69f9hk11565","2.58.74.50","169251","18","5","30.76","42.72","11.96","0.64","4","19.27","6.42","20","20","50","EUR","No","Platform QT - windows desktop","EUR"
"32331343","Shadursky","Shadursky","English","1","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 21:31:12","2026-03-14 21:31:14","0.03","888559526","Cercivento","8592648342","j5blbk17536","95.104.176.37","169291","0","0","0","0","0","0","0","0","0","20","40","100","EUR","No","Platform QT - windows desktop","EUR"
"35338501","d07p","Dublinn367","English","1","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 22:47:48","2026-03-14 22:47:49","0.02","889642989","Delebio","8592717465","fbgn1k10182","89.116.221.15","169291","0","0","0","0","0","0","0","0","0","20","40","100","EUR","No","Platform QT - windows desktop","EUR"
"35231542","CardShark1882","moreman1982","Russian","0.02","6","Holdem","No limit","PS_POK_HE_CASH_RA","2026-03-14 08:31:04","2026-03-14 09:27:59","56.92","817747115","Barghe","8592175764","ec47baf2-bb0a-4296-aa5d-e14c9e29327b","92.248.186.163","169541","84","11","3.89","2.65","-1.24","0.1","7","1.03","1.03","15","0.8","2","EUR","No","Platform Mobile Native - Android Smartphone","EUR"
